shot_id,shot_made_flag
2222,0.653589001
2223,0.670509001
2226,0.665649904
2230,0.306122501
2240,0.558768043
2247,0.652806852
2250,0.688473643
2259,0.431406181
2262,0.64475218
2266,0.644713656
2305,0.660290552
2310,0.636402766
2313,0.563806055
2319,0.228061977
2320,0.415355734
2345,0.688522463
2350,0.332536617
2356,0.657356187
2360,0.442669142
2370,0.637461017
2386,0.648493902
2398,0.676394306
2414,0.29452427
2435,0.276223376
2439,0.591610095
2446,0.276223376
2458,0.670183853
2465,0.664438539
2466,0.641154032
2470,0.645268961
2495,0.29452427
2501,0.658081438
2507,0.676416359
2533,0.726868414
2537,0.654839641
2538,0.670770433
2541,0.668941499
2542,0.276223376
2544,0.275968769
2554,0.694297027
2555,0.695612103
2565,0.526227313
2575,0.252407432
2586,0.563806055
2588,0.652854066
2594,0.332536617
2617,0.563806055
2618,0.68813786
2623,0.104545892
2631,0.563806055
2640,0.688535891
2642,0.262620374
2647,0.64986048
2663,0.638994027
2664,0.647640742
2676,0.640521254
2680,0.090528264
2681,0.641198529
2691,0.653459499
2693,0.644980488
2695,0.563806055
2704,0.649914993
2708,0.67338896
2709,0.090528264
2717,0.262620374
2722,0.641486435
2728,0.686192103
2732,0.276223376
2743,0.55335544
2752,0.676369315
2757,0.29452427
2761,0.563806055
2769,0.682155787
2771,0.584506417
2774,0.643482492
2776,0.645805657
2781,0.665457868
2793,0.665198417
2799,0.700464403
2803,0.686323843
2811,0.665206541
2818,0.656168049
2824,0.516301454
2828,0.253050431
2829,0.653661804
2830,0.642217626
2842,0.29452427
2847,0.306122501
2848,0.66871053
2868,0.660838992
2870,0.65067281
2885,0.757028417
2886,0.649717368
2889,0.426467404
2903,0.643129625
2904,0.288381309
2918,0.206164051
2919,0.657048017
2922,0.641328908
2923,0.669210991
2931,0.665968143
2945,0.653034137
2955,0.648447104
2957,0.332536617
2960,0.253050431
2963,0.667795066
2966,0.269649866
2972,0.305311566
2974,0.674214831
2982,0.682523157
2984,0.288525731
3016,0.563806055
3021,0.650682639
3023,0.269649866
3025,0.639417582
3029,0.694692711
3034,0.276223376
3038,0.656174359
3040,0.639437856
3051,0.323931201
3062,0.687320372
3069,0.659770972
3071,0.673309031
3076,0.142976531
3079,0.670825597
3081,0.688602885
3082,0.641352145
3084,0.23371607
3098,0.660388307
3104,0.637450554
3105,0.636518523
3114,0.284253106
3118,0.639653756
3122,0.686627915
3132,0.688270843
3138,0.643635677
3141,0.563806055
3156,0.332536617
3162,0.262620374
3167,0.650978027
3170,0.644833683
3171,0.642948348
3172,0.655943815
3176,0.104545892
3180,0.63977161
3189,0.666287912
3198,0.657911606
3206,0.644757956
3215,0.559162822
3222,0.332558513
3228,0.653528731
3229,0.657352728
3232,0.748768453
3233,0.688323751
3238,0.652792221
3256,0.556553667
3264,0.41657094
3273,0.641326915
3275,0.406893121
3285,0.447945316
3289,0.67814381
3294,0.66650753
3306,0.652574045
3311,0.276223376
3318,0.655913294
3322,0.406272577
3324,0.652333836
3334,0.41398702
3341,0.641328246
3345,0.688644232
3346,0.142919271
3352,0.688275384
3368,0.646626867
3371,0.788108243
3372,0.641547696
3375,0.639437719
3384,0.646279069
3387,0.659888581
3393,0.645103826
3406,0.641454801
3411,0.416805934
3412,0.356346021
3414,0.438028158
3417,0.33237064
3420,0.262620374
3423,0.262620374
3436,0.688471095
3438,0.306122501
3442,0.665435293
3443,0.643449331
3451,0.696597969
3461,0.653037453
3489,0.653784438
3491,0.431301879
3510,0.304643851
3515,0.437612483
3527,0.644790718
3530,0.563806055
3540,0.660056995
3582,0.757798578
3604,0.563806055
3605,0.654248889
3609,0.688489965
3624,0.771549114
3628,0.262620374
3630,0.676839059
3641,0.668995632
3642,0.672184368
3648,0.674921368
3650,0.104545892
3652,0.092415287
3660,0.641635187
3664,0.688435235
3670,0.676041669
3672,0.653401072
3680,0.563806055
3682,0.104545892
3685,0.391103423
3686,0.665207477
3689,0.646690856
3705,0.644977932
3712,0.66791746
3713,0.648794644
3719,0.659618647
3721,0.645982914
3723,0.304757933
3724,0.698275029
3727,0.65082039
3733,0.454352893
3734,0.640143039
3742,0.657727775
3770,0.768280267
3777,0.657595898
3778,0.649800813
3780,0.658874568
3783,0.659470391
3784,0.647195671
3788,0.647171476
3790,0.647198049
3794,0.636555086
3795,0.639868365
3796,0.637943423
3801,0.448192085
3806,0.642999833
3813,0.639554509
3814,0.642853304
3818,0.366481107
3824,0.644804637
3836,0.653512417
3853,0.64366896
3855,0.650487389
3858,0.563806055
3861,0.276223376
3866,0.665595746
3870,0.646376122
3874,0.104545892
3876,0.666491558
3878,0.688238944
3890,0.657499036
3900,0.182626584
3904,0.661692473
3906,0.646312332
3907,0.654127746
3908,0.658280494
3912,0.563806055
3918,0.092415287
3923,0.090619337
3924,0.64882968
3925,0.642644269
3927,0.42333906
3955,0.090619337
3964,0.563806055
3969,0.584506417
3974,0.276223376
3976,0.563806055
3984,0.680517092
3991,0.65055275
3993,0.104545892
4009,0.678971289
4011,0.641310536
4020,0.653088215
4033,0.672583819
4041,0.651287332
4045,0.269649866
4052,0.584506417
4055,0.648319516
4056,0.641527183
4057,0.644918611
4067,0.104545892
4069,0.64995615
4077,0.664125789
4094,0.641022541
4095,0.641191145
4100,0.65330589
4119,0.655927657
4130,0.389575013
4131,0.644920605
4132,0.446937181
4134,0.410888664
4137,0.339640668
4138,0.646574221
4143,0.683618067
4145,0.548997296
4148,0.652997213
4163,0.768523276
4166,0.659618224
4169,0.262620374
4170,0.637773322
4174,0.563806055
4180,0.653548007
4199,0.104545892
4201,0.636622406
4203,0.645304547
4210,0.844288287
4211,0.636135356
4213,0.090619337
4225,0.655174191
4235,0.666566322
4242,0.658487398
4245,0.649705511
4250,0.641327159
4252,0.649064421
4254,0.563806055
4263,0.563806055
4264,0.563806055
4268,0.648530459
4270,0.641292685
4282,0.276223376
4283,0.656687624
4291,0.654961907
4304,0.65258973
4306,0.645847445
4309,0.64311197
4310,0.664253238
4313,0.697539787
4314,0.657827625
4315,0.650740673
4321,0.64725211
4324,0.645406681
4325,0.642260611
4328,0.652546713
4329,0.676919007
4332,0.650001052
4337,0.644813115
4342,0.641569145
4344,0.650770174
4352,0.6432542
4355,0.678007367
4366,0.665447498
4371,0.666228958
4372,0.636727047
4376,0.672651235
4384,0.659560245
4387,0.661511949
4389,0.650907952
4390,0.654931163
4406,0.687344824
4407,0.249644493
4409,0.104545892
4410,0.262620374
4424,0.64659302
4434,0.649896617
4452,0.572147161
4460,0.654017813
4470,0.332536617
4480,0.645737952
4496,0.090528264
4503,0.66635687
4512,0.653399978
4518,0.332536617
4519,0.648364225
4522,0.658512934
4525,0.646097263
4537,0.436331426
4546,0.686831562
4547,0.12228747
4553,0.64115337
4556,0.65043127
4558,0.267091113
4563,0.771629852
4568,0.65875981
4574,0.276223376
4578,0.692321452
4587,0.631276915
4592,0.40633066
4610,0.662054284
4615,0.558768043
4619,0.6448657
4620,0.417630156
4625,0.243882924
4635,0.661593962
4636,0.657167346
4641,0.636358008
4650,0.657715812
4653,0.269649866
4665,0.664170889
4668,0.142976531
4669,0.690029738
4670,0.674242519
4674,0.666476005
4675,0.644910516
4676,0.642644269
4679,0.688162264
4680,0.305199434
4686,0.690117
4699,0.650899577
4713,0.332536617
4718,0.652641597
4721,0.648322865
4722,0.64503335
4724,0.658148151
4730,0.106250366
4731,0.66180655
4735,0.651090327
4743,0.672092273
4745,0.664523113
4746,0.329659538
4747,0.658719848
4748,0.657100437
4769,0.641291744
4771,0.637609012
4774,0.688521663
4784,0.645679096
4797,0.659960669
4801,0.418994376
4804,0.782812771
4820,0.674231812
4833,0.638065909
4834,0.657215054
4851,0.650401734
4859,0.660827694
4860,0.090619337
4863,0.646319583
4873,0.641209137
4881,0.686339518
4892,0.658088012
4908,0.563806055
4911,0.658456941
4915,0.685861924
4922,0.652335788
4929,0.563806055
4936,0.664920194
4939,0.639461631
4951,0.658771522
4956,0.649905426
4961,0.639485401
4964,0.645458008
4981,0.64133714
4991,0.090619337
4992,0.654544844
4997,0.65267025
5004,0.686582192
5010,0.653683152
5012,0.641551192
5015,0.774576021
5020,0.6450457
5030,0.644655706
5051,0.104545892
5052,0.563806055
5057,0.322460968
5058,0.563806055
5060,0.65087245
5061,0.663894615
5064,0.563806055
5078,0.580702327
5080,0.559271899
5088,0.637821534
5089,0.354019175
5090,0.659814472
5103,0.162295111
5108,0.636302236
5114,0.655412823
5115,0.640086254
5124,0.305267326
5137,0.563806055
5139,0.650171557
5144,0.652544162
5149,0.241644549
5157,0.647770346
5163,0.663876646
5174,0.651072684
5176,0.563806055
5179,0.665188743
5186,0.563806055
5203,0.291442976
5204,0.262620374
5206,0.672303078
5207,0.406178294
5220,0.64834479
5221,0.276223376
5224,0.675137658
5227,0.672252676
5229,0.67318046
5232,0.269649866
5240,0.306122501
5242,0.433803787
5243,0.664005759
5245,0.384684164
5248,0.563806055
5249,0.695159075
5254,0.658212286
5269,0.652609947
5272,0.641126498
5276,0.654929451
5286,0.262620374
5290,0.688075488
5308,0.59331899
5316,0.646142244
5318,0.563806055
5319,0.673327354
5320,0.499199106
5322,0.672997406
5324,0.662235671
5331,0.391229947
5336,0.104545892
5344,0.584506417
5354,0.640628595
5356,0.850572417
5358,0.676069128
5361,0.651007241
5365,0.306122501
5370,0.442814344
5376,0.641490991
5383,0.644932827
5384,0.639580397
5385,0.641356449
5393,0.262620374
5397,0.677705728
5398,0.65118541
5402,0.651621341
5407,0.300297085
5409,0.655042228
5425,0.563806055
5428,0.3199451
5430,0.649688381
5442,0.641133321
5447,0.563806055
5470,0.652301524
5485,0.641637917
5493,0.686129639
5502,0.398555557
5504,0.663311034
5517,0.696542955
5522,0.641575432
5527,0.262620374
5528,0.686280577
5536,0.415648293
5545,0.694257813
5576,0.64946016
5577,0.688335376
5592,0.686360247
5594,0.639906488
5595,0.641219901
5596,0.656900452
5599,0.643488524
5606,0.563806055
5617,0.646243368
5625,0.316913462
5626,0.674522521
5627,0.332536617
5642,0.334758585
5659,0.095999013
5664,0.332536617
5666,0.316926158
5671,0.666341174
5674,0.641303721
5677,0.341113569
5681,0.686632793
5683,0.851299111
5700,0.563806055
5713,0.563806055
5715,0.563806055
5718,0.649750098
5726,0.398465757
5738,0.648364646
5741,0.367668887
5743,0.244102285
5753,0.563806055
5761,0.643506193
5789,0.327868524
5797,0.659489539
5803,0.666037065
5810,0.563806055
5813,0.644197874
5817,0.644158728
5818,0.545456409
5822,0.694007489
5829,0.531359057
5846,0.558768043
5847,0.698388123
5854,0.670195049
5858,0.563806055
5863,0.680497875
5869,0.676033351
5870,0.6537421
5876,0.768445209
5881,0.683889294
5901,0.669865926
5922,0.424182324
5928,0.262620374
5933,0.584506417
5934,0.262620374
5946,0.636438944
5951,0.68635648
5955,0.667611716
5956,0.223265637
5965,0.647329813
5972,0.646022333
5981,0.688281808
5997,0.563806055
6005,0.664877776
6009,0.68682356
6010,0.653346073
6015,0.667888547
6039,0.68842352
6047,0.321575621
6051,0.854302427
6056,0.652711343
6061,0.660123022
6064,0.686188675
6065,0.64984897
6070,0.660109064
6085,0.276223376
6086,0.740732404
6091,0.262620374
6097,0.688470329
6099,0.563806055
6104,0.29452427
6108,0.563806055
6109,0.563806055
6124,0.435641637
6142,0.276223376
6144,0.645684427
6150,0.646108133
6154,0.563806055
6155,0.659308473
6156,0.104545892
6158,0.649866544
6159,0.104545892
6169,0.321575621
6170,0.852306388
6179,0.636358008
6184,0.442820556
6186,0.269649866
6204,0.815511887
6230,0.563806055
6231,0.641220416
6232,0.182626584
6235,0.65477891
6237,0.332536617
6239,0.641322516
6263,0.563806055
6265,0.640215244
6270,0.547201496
6271,0.686778249
6278,0.563806055
6279,0.332536617
6288,0.632077214
6294,0.639498803
6295,0.680557756
6302,0.323048847
6306,0.658092656
6322,0.269649866
6324,0.641219195
6327,0.673234658
6331,0.563806055
6334,0.669840687
6338,0.288511209
6339,0.305422262
6362,0.656718094
6372,0.563806055
6375,0.311809453
6393,0.692067373
6394,0.563806055
6405,0.090528264
6406,0.431516814
6416,0.411790932
6421,0.563806055
6422,0.680232093
6440,0.090619337
6457,0.253050431
6460,0.42378227
6463,0.563806055
6474,0.262620374
6476,0.641246857
6477,0.655467711
6482,0.262620374
6488,0.65809106
6489,0.668959168
6494,0.669145864
6499,0.321664341
6507,0.69459533
6524,0.641195032
6527,0.675433525
6531,0.648979039
6536,0.563806055
6538,0.81640751
6542,0.334676873
6565,0.656151493
6584,0.637408652
6588,0.643137149
6597,0.643189747
6603,0.276223376
6609,0.276223376
6613,0.262620374
6622,0.656271744
6630,0.655156793
6637,0.667193177
6639,0.284253106
6640,0.702775593
6646,0.637609012
6647,0.563806055
6648,0.090619337
6669,0.661788311
6680,0.676772326
6681,0.67467185
6684,0.836353528
6693,0.641488724
6694,0.657746408
6704,0.678811734
6706,0.584506417
6710,0.637980351
6713,0.644156339
6718,0.688355492
6732,0.646313278
6737,0.657041467
6739,0.675018837
6742,0.639494777
6746,0.42936401
6753,0.656088341
6771,0.696475053
6784,0.690559981
6790,0.104545892
6795,0.563806055
6807,0.645466497
6808,0.657403871
6818,0.703134762
6823,0.657448667
6830,0.563806055
6831,0.584506417
6832,0.631096484
6836,0.639752934
6846,0.661000946
6850,0.637825408
6854,0.637436588
6868,0.276223376
6876,0.434834757
6877,0.296742969
6881,0.774541651
6882,0.645129714
6884,0.650970578
6886,0.652839925
6901,0.655531392
6910,0.654546158
6913,0.659011521
6914,0.332544096
6918,0.250973457
6930,0.335185897
6941,0.650266912
6944,0.416439968
6945,0.657473008
6947,0.563806055
6949,0.253050431
6952,0.558768043
6963,0.453132079
6964,0.332536617
6972,0.276223376
6979,0.538089691
6981,0.644860312
6988,0.276223376
6990,0.64480402
6998,0.656253958
7004,0.655038331
7016,0.437893348
7027,0.649891146
7042,0.657164056
7056,0.640662524
7061,0.6801503
7069,0.419663848
7071,0.642970572
7088,0.410309716
7099,0.639816426
7108,0.654139792
7121,0.261916124
7125,0.242436878
7136,0.413561561
7149,0.305625892
7150,0.411658007
7151,0.659415567
7167,0.641273607
7177,0.276223376
7178,0.760309582
7183,0.414138791
7186,0.637971393
7190,0.69004937
7201,0.641360616
7202,0.644992427
7207,0.657785099
7213,0.644910196
7224,0.332073815
7225,0.688248068
7233,0.645609733
7239,0.666573527
7246,0.688229158
7248,0.655104346
7261,0.563806055
7264,0.673162687
7266,0.673454572
7274,0.667870923
7279,0.664085727
7293,0.641408264
7315,0.699486571
7322,0.649664151
7326,0.249644493
7341,0.661331276
7363,0.563806055
7365,0.408346655
7371,0.662131937
7377,0.637444637
7393,0.253050431
7405,0.681704779
7410,0.584506417
7434,0.334007213
7438,0.659760802
7447,0.286608918
7450,0.336774051
7452,0.654047438
7453,0.696125672
7455,0.673783546
7456,0.672595388
7457,0.182626584
7466,0.563806055
7470,0.276223376
7474,0.636076703
7487,0.435054207
7488,0.598084197
7492,0.328061868
7496,0.645063846
7501,0.417798863
7505,0.487808954
7512,0.664282359
7526,0.424009412
7536,0.41577726
7538,0.332536617
7539,0.637736478
7544,0.253050431
7554,0.442935009
7564,0.688395668
7566,0.416133429
7580,0.429341001
7581,0.293716777
7584,0.642279414
7587,0.649793412
7589,0.641272245
7590,0.641331744
7594,0.425785838
7597,0.648565981
7602,0.309872011
7603,0.643403757
7605,0.407776328
7609,0.648480795
7613,0.643067455
7619,0.696250961
7625,0.68628176
7626,0.563806055
7636,0.563806055
7639,0.276223376
7641,0.649900522
7643,0.269649866
7644,0.648520629
7657,0.644898687
7661,0.240512242
7666,0.664682125
7673,0.659411801
7683,0.584506417
7685,0.644690801
7699,0.665706742
7704,0.300069062
7705,0.430343821
7708,0.413276622
7728,0.688218149
7733,0.652470663
7741,0.546469824
7743,0.64120175
7745,0.669187183
7754,0.384667975
7756,0.669449305
7757,0.656005816
7770,0.434885615
7773,0.104545892
7774,0.640353049
7776,0.332536617
7777,0.672858073
7778,0.638181453
7781,0.563806055
7784,0.645002216
7789,0.249644493
7794,0.45581409
7799,0.643811601
7801,0.395438697
7818,0.684266173
7823,0.644858592
7828,0.651311881
7832,0.643631311
7839,0.641184934
7851,0.316629817
7856,0.64159433
7868,0.584506417
7869,0.780235217
7872,0.655874107
7874,0.672646871
7878,0.649974591
7888,0.657088482
7913,0.657208071
7923,0.641353898
7925,0.584506417
7926,0.408291071
7938,0.655043006
7942,0.29452427
7945,0.640463094
7954,0.447834586
7963,0.64569923
7969,0.641218146
7970,0.563806055
7977,0.563806055
7981,0.662105298
7990,0.674502382
8020,0.447398828
8023,0.656063336
8025,0.427982753
8034,0.563806055
8039,0.641171377
8046,0.647155435
8051,0.663961215
8055,0.667448857
8060,0.654794523
8063,0.659511667
8073,0.104545892
8074,0.645353842
8076,0.31685224
8080,0.645207494
8088,0.658862352
8102,0.448188554
8103,0.563806055
8104,0.563806055
8105,0.658712316
8109,0.666404568
8115,0.563806055
8121,0.448547897
8126,0.657290354
8135,0.260682407
8153,0.413420944
8156,0.671467326
8160,0.381643897
8161,0.653487028
8162,0.653008187
8171,0.65576135
8181,0.665217681
8183,0.667818538
8185,0.697943516
8191,0.104545892
8203,0.678993423
8204,0.332536617
8207,0.437596809
8208,0.653018108
8209,0.437960903
8210,0.684375771
8225,0.645027863
8226,0.646067709
8231,0.406106937
8233,0.766268802
8244,0.282733549
8250,0.664316537
8261,0.563806055
8265,0.659256175
8278,0.642168332
8279,0.667744601
8280,0.67340797
8296,0.29452427
8299,0.655890753
8300,0.66084091
8301,0.676133565
8305,0.643457458
8327,0.672717483
8334,0.655004677
8349,0.689581762
8355,0.673489012
8361,0.656785289
8362,0.640464986
8364,0.656575506
8365,0.653596832
8375,0.67035935
8378,0.391002098
8380,0.646736689
8381,0.657086204
8387,0.641274553
8399,0.276223376
8402,0.090528264
8409,0.637581914
8433,0.332536617
8436,0.641467947
8442,0.648414653
8448,0.657372744
8464,0.673033135
8469,0.45350223
8474,0.408524948
8478,0.666003298
8482,0.657120022
8490,0.772554574
8510,0.661775356
8511,0.630746735
8527,0.648751118
8532,0.666139945
8533,0.666680393
8538,0.664989192
8541,0.655785523
8545,0.669712331
8553,0.688270422
8554,0.645813805
8555,0.644936562
8569,0.660681477
8586,0.266481871
8593,0.650672533
8600,0.104545892
8606,0.227362564
8607,0.663078495
8611,0.677613931
8613,0.311762511
8618,0.297204943
8630,0.669115586
8637,0.653420153
8650,0.656901641
8652,0.778378367
8661,0.563806055
8669,0.673505046
8673,0.641061678
8674,0.646171705
8678,0.276223376
8682,0.641125551
8688,0.688425078
8689,0.311691649
8695,0.649557244
8698,0.658248507
8703,0.662247123
8709,0.647213401
8716,0.641169243
8723,0.63788738
8737,0.492192698
8753,0.645681481
8773,0.563806055
8774,0.659108285
8778,0.332536617
8786,0.418925165
8794,0.563806055
8795,0.430777026
8800,0.676717293
8804,0.631095853
8808,0.645930076
8809,0.682870174
8817,0.563806055
8818,0.661567072
8825,0.641528269
8830,0.646007138
8833,0.658654785
8834,0.68920051
8836,0.641644964
8837,0.664214013
8844,0.668487687
8851,0.664184727
8861,0.182626584
8864,0.654564922
8865,0.641066134
8869,0.676562308
8873,0.284253106
8880,0.248252666
8884,0.692685581
8888,0.657934508
8889,0.653390242
8891,0.253050431
8893,0.659316686
8897,0.652775393
8905,0.645567665
8910,0.321575621
8918,0.563806055
8939,0.649768409
8940,0.664605761
8941,0.646240454
8944,0.669315241
8949,0.668949882
8950,0.638469854
8958,0.253978259
8967,0.262620374
8975,0.501098369
8979,0.658205076
8980,0.667504699
8991,0.692577367
8995,0.709322447
8996,0.641600468
8998,0.320268536
9000,0.641648834
9001,0.340581563
9002,0.6365155
9024,0.641274553
9026,0.635682425
9027,0.680338889
9034,0.649133177
9038,0.659412921
9050,0.646962504
9052,0.214019918
9054,0.640229176
9078,0.241644549
9097,0.669086474
9109,0.681189229
9112,0.408219642
9115,0.650772399
9125,0.563806055
9132,0.680013727
9136,0.688182646
9139,0.662550175
9140,0.64820787
9142,0.418470714
9143,0.691918348
9147,0.447794851
9159,0.658100018
9165,0.360018459
9172,0.651137824
9177,0.637458744
9179,0.673946913
9185,0.658396181
9196,0.182626584
9201,0.641157396
9209,0.647160262
9210,0.43775604
9212,0.76777702
9214,0.645838259
9240,0.090528264
9241,0.667848163
9244,0.646519843
9249,0.673430397
9250,0.416167309
9255,0.642524365
9258,0.427758226
9263,0.679261272
9266,0.403565745
9269,0.670862845
9272,0.641547696
9276,0.276223376
9290,0.648362568
9299,0.649940196
9303,0.64936054
9310,0.807907234
9311,0.657975878
9314,0.664253238
9315,0.260514783
9325,0.598044165
9328,0.427656226
9329,0.549311084
9332,0.088307075
9337,0.563722251
9353,0.227509218
9355,0.636883143
9356,0.563806055
9362,0.303366353
9364,0.563806055
9366,0.563806055
9387,0.15893477
9388,0.104545892
9396,0.563806055
9400,0.689308868
9406,0.644959139
9411,0.659811185
9416,0.410471719
9417,0.253050431
9423,0.262620374
9425,0.591610095
9426,0.64511046
9427,0.665158999
9429,0.276223376
9430,0.288421552
9434,0.676252154
9442,0.641310114
9458,0.690434907
9476,0.642268842
9481,0.641548357
9483,0.641279002
9484,0.642293528
9487,0.29452427
9488,0.645764589
9490,0.674261343
9502,0.142919271
9505,0.659305136
9509,0.563806055
9515,0.64924149
9516,0.638692183
9532,0.737037643
9539,0.303450027
9542,0.59331899
9549,0.654737782
9550,0.425991227
9553,0.665881499
9554,0.744493635
9561,0.670816351
9566,0.652502223
9571,0.641414696
9577,0.645835457
9584,0.645418284
9592,0.660247083
9596,0.262620374
9602,0.655879702
9603,0.673553647
9604,0.332536617
9608,0.332536617
9609,0.641328246
9613,0.641405847
9623,0.664200722
9630,0.104545892
9633,0.639372714
9648,0.637532954
9665,0.563806055
9668,0.64215729
